Study_ID,Author,Year,Source,StudyID,Effect_size_ID,Latitude,Longitude,Abs_lat,Region,Region2,Country,Duration_days,Duration,Shared_first_author,Factor,Stressor,Calcifier,BiologicalResponses,TrophicLevel,Trophic_level,DependentVariable,CalculatedUnit,Species,Phyla,Class,Type,LifeStage,share_organism,Nc,Ne,Xc,Xe,Sc,Se,yi,vi,Main_effect,variance,ci,lci,uci,int_direction,int_type
50,Doo et al,2019,Fig 1a,"Doo et al, 20, 19",288a,-14.4,145.27,14.4,Tropic,Tropical,Australia,15,short,Doo,pH+temp,interaction,y,calcification,primary producer,primary producer,calcification,mg CaCO3 day-1,Marginopora vertebralis,Foraminifera,Tubothalamea,foraminefer,NA,Doo et al_2019_Marginopora vertebralis,10,10,0.87,0.211,0.4016,0.2656,-0.175077426,0.291202081,-0.175077426,0.291202081,0.334467026,-0.509544452,0.1593896,neg,add
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",289a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,pH,OA,y,survival,primary producer,primary producer,survival,survival (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,larvae,Pitts et al_2020_Orbicella faveolata,3,3,11.63,15.99,0.5023,6.9282,0.31837556,0.063199933,0.443527955,0.044473149,0.238640629,0.204887326,0.682168584,NA,NA
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",290a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,temp,OW,y,survival,primary producer,primary producer,survival,survival (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,larvae,Pitts et al_2020_Orbicella faveolata,3,3,11.63,1,0.5023,0.0173,-2.453587967,0.000721556,-1.773107566,0.067466268,0.29392653,-2.067034096,-1.479181036,NA,NA
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",291a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,pH+temp,interaction,y,survival,primary producer,primary producer,survival,survival (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,larvae,Pitts et al_2020_Orbicella faveolata,3,3,11.63,3.69,0.5023,1.7494,0.987250898,0.138220815,0.987250898,0.138220815,0.420709355,0.566541543,1.407960253,neg,ant
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",292a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,pH,OA,y,reproduction,primary producer,primary producer,reproduction,fertilization (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,adult,Pitts et al_2020_Orbicella faveolata,12,12,88.16,66.38,3.665,38.0705,-0.283757539,0.027554802,-0.124358057,0.005504394,0.041977851,-0.166335908,-0.082380206,NA,NA
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",293a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,temp,OW,y,reproduction,primary producer,primary producer,reproduction,fertilization (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,adult,Pitts et al_2020_Orbicella faveolata,12,12,88.16,87.32,3.665,11.7087,-0.009573814,0.001642354,0.129462689,0.00552548,0.042058178,0.087404511,0.171520867,NA,NA
51,Pitts et al,2020,Fig 2,"Pitts et al, 2020",294a,16.48,-88.04,16.48,Tropic,Tropical,USA,7,short,Pitts,pH+temp,interaction,y,reproduction,primary producer,primary producer,reproduction,fertilization (%),Orbicella faveolata,Cnidaria,Anthozoa,coral,adult,Pitts et al_2020_Orbicella faveolata,12,12,88.16,88.58,3.665,4.3994,0.298084106,0.029258694,0.298084106,0.029258694,0.096781627,0.201302479,0.394865733,neg,ant
52,Wong & Hofmann,2020,Tab 2,"Wong & Hofmann, 2020",295a,34.25,119.54,34.25,Temperate,Sub-tropical,USA,1,short,Wong & Hofmann,pCO2,OA,y,growth,herbivore,herbivore,growth,Gastrula length (mm),Mesocentrotus franciscanus,Echinodermata,Echinoidea,sea urchin,embryo,Wong & Hofmann_2020_Mesocentrotus franciscanus,3,3,0.1548,0.1459,0.006,0.005,-0.059212506,0.00089225,-0.047195691,0.000576174,0.027162658,-0.074358349,-0.020033033,NA,NA
52,Wong & Hofmann,2020,Tab 2,"Wong & Hofmann, 2020",296a,34.25,119.54,34.25,Temperate,Sub-tropical,USA,1,short,Wong & Hofmann,temp,OW,y,growth,herbivore,herbivore,growth,Gastrula length (mm),Mesocentrotus franciscanus,Echinodermata,Echinoidea,sea urchin,embryo,Wong & Hofmann_2020_Mesocentrotus franciscanus,3,3,0.1548,0.1554,0.006,0.007,0.003868477,0.001177123,0.015509303,0.000575116,0.027137708,-0.011628405,0.042647011,NA,NA
52,Wong & Hofmann,2020,Tab 2,"Wong & Hofmann, 2020",297a,34.25,119.54,34.25,Temperate,Sub-tropical,USA,1,short,Wong & Hofmann,pCO2+temp,interaction,y,growth,herbivore,herbivore,growth,Gastrula length (mm),Mesocentrotus franciscanus,Echinodermata,Echinoidea,sea urchin,embryo,Wong & Hofmann_2020_Mesocentrotus franciscanus,3,3,0.1548,0.15,0.006,0.007,0.023845362,0.002294528,0.023845362,0.002294528,0.054205346,-0.030359984,0.078050708,neg,add
53,Alessi et al,2019,Fig 2a,"Alessi et al, 20, 19",298a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH,OA,y,reproduction,herbivore,herbivore,reproduction,number of embryos,Dendropoma cristatum,Mollusca,Gastropoda,snail,adult,Alessi et al_2019_Dendropoma cristatum,3,3,65.68,88.14,62.8734,10.4789,0.294131994,0.310165927,-0.071768918,0.124911522,0.399941705,-0.471710623,0.328172787,NA,NA
53,Alessi et al,2019,Fig 2a,"Alessi et al, 20, 19",299a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,temp,OW,y,reproduction,herbivore,herbivore,reproduction,number of embryos,Dendropoma cristatum,Mollusca,Gastropoda,snail,adult,Alessi et al_2019_Dendropoma cristatum,3,3,65.68,46.66,62.8734,11.9685,-0.341907199,0.327385894,-0.891379326,0.105972165,0.368376017,-1.259755343,-0.523003309,NA,NA
53,Alessi et al,2019,Fig 2a,"Alessi et al, 20, 19",300a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH+temp,interaction,y,reproduction,herbivore,herbivore,reproduction,number of embryos,Dendropoma cristatum,Mollusca,Gastropoda,snail,adult,Alessi et al_2019_Dendropoma cristatum,3,3,65.68,16.42,62.8734,20.9405,-1.338519157,0.874231309,-1.338519157,0.874231309,1.058055921,-2.396575078,-0.280463236,neg,syn
53,Alessi et al,2019,Fig 2b,"Alessi et al, 20, 19",301a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH,OA,y,growth,herbivore,herbivore,growth,shell length (mm),Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,0.723,0.736,0.0069,0.0052,0.017820897,4.70E-05,0.040600976,4.06E-05,0.007210385,0.033390591,0.047811361,NA,NA
53,Alessi et al,2019,Fig 2b,"Alessi et al, 20, 19",302a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,temp,OW,y,growth,herbivore,herbivore,growth,shell length (mm),Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,0.723,0.725,0.0069,0.0069,0.002762433,6.06E-05,0.025711836,4.05E-05,0.0072015,0.018510336,0.032913336,NA,NA
53,Alessi et al,2019,Fig 2b,"Alessi et al, 20, 19",303a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH+temp,interaction,y,growth,herbivore,herbivore,growth,shell length (mm),Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,0.723,0.772,0.0069,0.0121,0.044991999,0.000159079,0.044991999,0.000159079,0.01427256,0.030719439,0.059264559,pos,syn
53,Alessi et al,2019,Fig 4,"Alessi et al, 20, 19",304a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH,OA,y,calcification,herbivore,herbivore,calcification,CaO %,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,95,93.15,1.3042,2.5981,-0.019665795,0.000322136,-0.029473354,0.000128519,0.012828596,-0.04230195,-0.016644758,NA,NA
53,Alessi et al,2019,Fig 4,"Alessi et al, 20, 19",305a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,temp,OW,y,calcification,herbivore,herbivore,calcification,CaO %,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,95,95.75,1.3042,1.1778,0.007863736,0.00011326,-0.001808704,0.000126367,0.012720737,-0.014529441,0.010912033,NA,NA
53,Alessi et al,2019,Fig 4,"Alessi et al, 20, 19",306a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH+temp,interaction,y,calcification,herbivore,herbivore,calcification,CaO %,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,95,92.06,1.3042,1.8879,-0.019634295,0.000512756,-0.019634295,0.000512756,0.02562423,-0.045258525,0.005989935,neg,add
53,Alessi et al,2019,Fig 5,"Alessi et al, 20, 19",307a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH,OA,y,metabolism,herbivore,herbivore,metabolism,O2 consumption,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,15.58,13.29,2.3036,2.8752,-0.158976168,0.022888602,-0.382914283,0.005207614,0.081661027,-0.46457531,-0.301253256,NA,NA
53,Alessi et al,2019,Fig 5,"Alessi et al, 20, 19",308a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,temp,OW,y,metabolism,herbivore,herbivore,metabolism,O2 consumption,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,15.58,52.82,2.3036,4.919,1.220901866,0.010178071,-1.093519096,0.007053331,0.095036969,-1.188556065,-0.998482127,NA,NA
53,Alessi et al,2019,Fig 5,"Alessi et al, 20, 19",309a,38.12,13.17,38.12,Temperate,Temperate,Intaly,57,long,Alessi,pH+temp,interaction,y,metabolism,herbivore,herbivore,metabolism,O2 consumption,Dendropoma cristatum,Mollusca,Gastropoda,snail,embryo,Alessi et al_2019_Dendropoma cristatum,3,3,15.58,33.35,2.3036,3.4641,-0.300855967,0.029375919,-0.300855967,0.029375919,0.193950621,-0.494806588,-0.106905346,pos,ant
54,Wu et al,2019,Fig 1,"Wu et al, 20, 19",310a,32.09,121.59,32.09,Temperate,Sub-tropical,China,7,short,Wu,pCO2,OA,n,growth,herbivore,herbivore,growth,relative growth rate,Sargassum horneri,Ochrophyta,Phaeophyceae,macroalgae,NA,Wu et al_2019_Sargassum horneri,3,3,8.85,7.83,0.64,0.6,-0.122454949,0.003700521,-0.037912046,0.002725822,0.059080504,-0.09699255,0.021168458,NA,NA
54,Wu et al,2019,Fig 1,"Wu et al, 20, 19",311a,32.09,121.59,32.09,Temperate,Sub-tropical,China,7,short,Wu,temp,OW,n,growth,herbivore,herbivore,growth,relative growth rate,Sargassum horneri,Ochrophyta,Phaeophyceae,macroalgae,NA,Wu et al_2019_Sargassum horneri,3,3,8.85,11.31,0.64,1.06,0.245269831,0.004671181,0.316489737,0.002463661,0.056167607,0.26032213,0.372657344,NA,NA
54,Wu et al,2019,Fig 1,"Wu et al, 20, 19",312a,32.09,121.59,32.09,Temperate,Sub-tropical,China,7,short,Wu,pCO2+temp,interaction,n,growth,herbivore,herbivore,growth,relative growth rate,Sargassum horneri,Ochrophyta,Phaeophyceae,macroalgae,NA,Wu et al_2019_Sargassum horneri,3,3,8.85,11.58,0.64,1.14,0.146047131,0.009858994,0.146047131,0.009858994,0.112360004,0.033687127,0.258407135,pos,syn
55,Jarrold & Munday,2018,Fig 1a,"Jarrold & Munday, 2018",314a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,temp,OW,n,survival,meso-predator,predator,survival,survival (%),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,85.36,81.01,4.654,21.6194,-0.052305003,0.012365662,-0.086850929,0.026192634,0.129500079,-0.216351008,0.04264915,NA,NA
55,Jarrold & Munday,2018,Fig 1a,"Jarrold & Munday, 2018",315a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,pCO2+temp,interaction,n,survival,meso-predator,predator,survival,survival (%),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,85.36,80.01,4.654,54.6028,-0.068348549,0.104772912,-0.068348549,0.104772912,0.259003095,-0.327351644,0.190654546,pos,add
55,Jarrold & Munday,2018,Fig 1a ,"Jarrold & Munday, 2018",313a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,pCO2,OA,n,survival,meso-predator,predator,survival,survival (%),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,85.36,90.27,4.654,26.8856,0.055927572,0.015279761,0.023229917,0.024237378,0.124572811,-0.101342894,0.147802728,NA,NA
55,Jarrold & Munday,2018,Fig 1b,"Jarrold & Munday, 2018",316a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,pCO2,OA,n,growth,meso-predator,predator,growth,wet weight (g),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,0.379,0.354,0.022,0.0055,-0.068239292,0.000601817,-0.049974709,0.000193444,0.01112905,-0.061103759,-0.038845659,NA,NA
55,Jarrold & Munday,2018,Fig 1b,"Jarrold & Munday, 2018",317a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,temp,OW,n,growth,meso-predator,predator,growth,wet weight (g),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,0.379,0.339,0.022,0.0062,-0.111536098,0.000617334,-0.092857528,0.000188235,0.010978187,-0.103835715,-0.081879341,NA,NA
55,Jarrold & Munday,2018,Fig 1b,"Jarrold & Munday, 2018",318a,-18.22,146.4,18.22,Tropic,Tropical,Australia,77,long,Jarrold & Munday,pCO2+temp,interaction,n,growth,meso-predator,predator,growth,wet weight (g),Acanthochromis polyacanthus,Chordata,Actinopterygii,fish,juvenile,Jarrold and Munday_2018_Acanthochromis polyacanthus,6,6,0.379,0.329,0.022,0.0062,0.038296935,0.000716754,0.038296935,0.000716754,0.021422271,0.016874664,0.059719206,neg,ant
56,Watson et al,2018,Fig 2b,"Watson et al, 2018",319a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,pCO2,OA,n,survival,top-predator,predator,survival,survival (%),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,2.49,2.5,1.5922,1.7906,0.004008021,0.153646729,0.024828862,0.081296499,0.228147843,-0.203318981,0.252976705,NA,NA
56,Watson et al,2018,Fig 2b,"Watson et al, 2018",320a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,temp,OW,n,survival,top-predator,predator,survival,survival (%),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,2.49,1.09,1.5922,0.681,-0.826105014,0.133203165,-0.792071096,0.060482023,0.196785729,-0.988856825,-0.595285367,NA,NA
56,Watson et al,2018,Fig 2b,"Watson et al, 2018",321a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,pCO2+temp,interaction,n,survival,top-predator,predator,survival,survival (%),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,2.49,1.17,1.5922,0.4605,0.066818031,0.244521936,0.066818031,0.244521936,0.395675681,-0.32885765,0.462493712,neg,add
56,Watson et al,2018,Fig 6,"Watson et al, 2018",322a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,pCO2,OA,n,growth,top-predator,predator,growth,weight (g),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,0.01,0.011,0.0024,0.0024,0.09531018,0.017533884,0.145711811,0.004734852,0.055059676,0.090652135,0.200771487,NA,NA
56,Watson et al,2018,Fig 6,"Watson et al, 2018",323a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,temp,OW,n,growth,top-predator,predator,growth,weight (g),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,0.01,0.041,0.0024,0.0049,1.410986974,0.011980527,1.444113932,0.00598022,0.061878393,1.382235539,1.505992325,NA,NA
56,Watson et al,2018,Fig 6,"Watson et al, 2018",324a,-35.35,174.93,35.35,Temperate,Temperate,New Zealand,25,short,Watson,pCO2+temp,interaction,n,growth,top-predator,predator,growth,weight (g),Seriola lalandi,Chordata,Actinopteri,fish,larvae,Watson et al_2018_Seriola lalandi,6,6,0.01,0.048,0.0024,0.0073,0.062318764,0.023769302,0.062318764,0.023769302,0.123364062,-0.061045298,0.185682826,pos,add
57,Dong & Sun,2018,Fig 2,"Dong & Sun, 2018",325a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,pH,OA,n,growth,meso-predator,predator,growth,body size,Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,0.0026,0.002,7.00E-04,4.00E-04,-0.262364264,0.028121302,-0.16907633,0.017027461,0.127879527,-0.296955857,-0.041196803,NA,NA
57,Dong & Sun,2018,Fig 2,"Dong & Sun, 2018",326a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,temp,OW,n,growth,meso-predator,predator,growth,body size,Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,0.0026,0.0019,7.00E-04,4.00E-04,-0.313657559,0.029201634,-0.217723484,0.017175567,0.128434476,-0.34615796,-0.089289008,NA,NA
57,Dong & Sun,2018,Fig 2,"Dong & Sun, 2018",327a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,pH+temp,interaction,n,growth,meso-predator,predator,growth,body size,Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,0.0026,0.0018,7.00E-04,6.00E-04,0.208297043,0.066979412,0.208297043,0.066979412,0.253627734,-0.045330691,0.461924777,neg,add
57,Dong & Sun,2018,Fig 3,"Dong & Sun, 2018",328a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,pH,OA,n,survival,meso-predator,predator,survival,mortality (%),Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,86.52,76.36,24.42,15.296,-0.124916602,0.02994728,-0.075761838,0.017170639,0.128416049,-0.204177887,0.052654211,NA,NA
57,Dong & Sun,2018,Fig 3,"Dong & Sun, 2018",329a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,temp,OW,n,survival,meso-predator,predator,survival,mortality (%),Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,86.52,68.49,24.42,12.77,-0.233687852,0.02860678,-0.18160963,0.017238217,0.128668503,-0.310278133,-0.052941127,NA,NA
57,Dong & Sun,2018,Fig 3,"Dong & Sun, 2018",330a,37.29,121.2,37.29,Temperate,Temperate,China,7,short,Dong & Sun,pH+temp,interaction,n,survival,meso-predator,predator,survival,mortality (%),Aurelia coerulea,Cnidaria,Scyphozoa,jellyfish,larvae,Dong & Sun_2018_Aurelia coerulea,4,4,86.52,67.34,24.42,23.058,0.107983267,0.067949668,0.107983267,0.067949668,0.25545814,-0.147474873,0.363441407,neg,add
58,Graba-Landry et al ,2018,Fig 1a,"Graba-Landry et al , 2018",331a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,pH,OA,y,growth,primary producer,primary producer,growth,growth (%),Amphiroa anceps,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Amphiroa anceps,14,14,74.92,63.84,16.8375,28.0624,-0.160040924,0.017409513,0.070332352,0.011831938,0.056979679,0.013352673,0.127312031,NA,NA
58,Graba-Landry et al ,2018,Fig 1a,"Graba-Landry et al , 2018",332a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,temp,OW,y,growth,primary producer,primary producer,growth,growth (%),Amphiroa anceps,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Amphiroa anceps,14,14,74.92,61.36,16.8375,31.4299,-0.199662721,0.022348473,0.035190717,0.011849854,0.057022802,-0.021832085,0.092213519,NA,NA
58,Graba-Landry et al ,2018,Fig 1a,"Graba-Landry et al , 2018",333a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,pH+temp,interaction,y,growth,primary producer,primary producer,growth,growth (%),Amphiroa anceps,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Amphiroa anceps,14,14,74.92,82.37,16.8375,35.9199,0.45450406,0.049733538,0.45450406,0.049733538,0.116819873,0.337684187,0.571323933,neg,ant
58,Graba-Landry et al ,2018,Fig 1b,"Graba-Landry et al , 2018",334a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,pH,OA,y,growth,primary producer,primary producer,growth,growth (%),Corallina officinalis,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Corallina officinalis,14,14,39.91,43.81,30.0455,15.4493,0.093235183,0.049365166,0.261510522,0.016737848,0.067770683,0.193739839,0.329281205,NA,NA
58,Graba-Landry et al ,2018,Fig 1b,"Graba-Landry et al , 2018",335a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,temp,OW,y,growth,primary producer,primary producer,growth,growth (%),Corallina officinalis,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Corallina officinalis,14,14,39.91,37.61,30.0455,16.3024,-0.059356947,0.053902996,0.121016111,0.015083642,0.064334682,0.056681429,0.185350793,NA,NA
58,Graba-Landry et al ,2018,Fig 1b,"Graba-Landry et al , 2018",336a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,pH+temp,interaction,y,growth,primary producer,primary producer,growth,growth (%),Corallina officinalis,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Corallina officinalis,14,14,39.91,56.88,30.0455,12.8713,0.32043863,0.066443268,0.32043863,0.066443268,0.135026045,0.185412585,0.455464675,pos,syn
58,Graba-Landry et al ,2018,Fig 1c,"Graba-Landry et al , 2018",337a,-30.18,153.08,30.18,Temperate,Sub-tropical,Australia,14,short,Graba-Landry ,pH,OA,n,growth,primary producer,primary producer,growth,growth (%),Laurencia decussata,Rhodophyta,Florideophyceae,macroalgae,NA,Graba-Landry et al _2018_Laurencia decussata,14,14,175.52,168.59,196.5867,83.2519,-0.040283265,0.107021854,-0.067409288,0.052504317,0.120029932,-0.18743922,0.052620644,NA,NA
